Date	User	Tweet	sentiment
2024-12-17 10:55:00+00:00	user_generated_1061	saya sangat setuju ppkm dilanjutkan sangat	0
2024-08-01 16:33:00+00:00	user_generated_260	ppkm kebijakan bijak	0
2024-06-25 06:55:00+00:00	user_generated_1366	ppkm bagus untuk kesehatan sungguh	0
2024-04-08 10:14:00+00:00	user_generated_1548	saya setuju dengan kebijakan ppkm	0
2024-01-16 08:47:00+00:00	user_generated_901	sangat mendukung kebijakan ppkm sekali	0
2024-02-29 23:36:00+00:00	user_generated_672	ppkm membuat situasi terkendali ✅	0
2024-10-09 17:31:00+00:00	user_generated_258	setuju dengan ppkm	0
2024-04-15 00:34:00+00:00	user_generated_844	ppkm adalah solusi terbaik	0
2024-06-02 21:08:00+00:00	user_generated_867	saya setuju ppkm diperpanjang	0
2024-07-22 04:28:00+00:00	user_generated_1799	bahagia dengan ppkm yang efektif	0
2024-08-25 15:08:00+00:00	user_generated_138	saya mendukung ppkm untuk kebaikan bersama	0
2024-07-16 09:02:00+00:00	user_generated_893	kebijakan ppkm sangat efektif sungguh ✅	0
2024-03-07 06:03:00+00:00	user_generated_1837	terima kasih ppkm membuat aman	0
2024-03-20 14:46:00+00:00	user_generated_549	ppkm efektif menurunkan kasus covid sungguh ❤️	0
2024-03-31 16:05:00+00:00	user_generated_319	ppkm menyelamatkan banyak nyawa	0
2024-04-20 05:05:00+00:00	user_generated_1526	bahagia dengan ppkm yang efektif	0
2024-04-02 17:37:00+00:00	user_generated_1805	full support untuk ppkm	0
2024-01-07 07:03:00+00:00	user_generated_1177	sangat membantu kebijakan ppkm	0
2024-03-29 02:24:00+00:00	user_generated_558	ppkm membantu melindungi kita sangat	0
2024-02-03 21:52:00+00:00	user_generated_139	senang dengan kebijakan ppkm	0
2024-01-01 07:59:00+00:00	user_generated_1734	sangat bagus kebijakan ppkm	0
2024-04-30 09:01:00+00:00	user_generated_531	senang ppkm melindungi kita	0
2024-02-07 16:22:00+00:00	user_generated_224	sangat senang ada ppkm	0
2024-10-23 20:41:00+00:00	user_generated_723	ppkm adalah solusi terbaik	0
2024-08-05 01:37:00+00:00	user_generated_786	senang dengan kebijakan ppkm	0
2024-02-17 23:29:00+00:00	user_generated_1717	ppkm membawa dampak positif 😊	0
2024-06-09 06:11:00+00:00	user_generated_1007	ppkm adalah kebijakan yang tepat	0
2024-11-13 15:27:00+00:00	user_generated_409	terima kasih pemerintah untuk ppkm 🙏	0
2024-10-05 00:50:00+00:00	user_generated_325	saya mendukung kebijakan ppkm	0
2024-07-08 08:48:00+00:00	user_generated_1765	terima kasih ppkm membuat aman	0
2024-12-13 02:39:00+00:00	user_generated_299	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-11-17 16:10:00+00:00	user_generated_1262	makasih ya ada ppkm ✅	0
2024-08-19 17:01:00+00:00	user_generated_1945	ppkm melindungi masyarakat	0
2024-09-13 08:35:00+00:00	user_generated_25	ppkm berhasil menekan kasus	0
2024-06-16 01:07:00+00:00	user_generated_1858	sangat setuju dengan kebijakan ppkm	0
2024-06-30 06:38:00+00:00	user_generated_714	senang ppkm melindungi kita ini	0
2024-08-03 23:37:00+00:00	user_generated_1009	ppkm berhasil melindungi warga sungguh	0
2024-10-19 01:40:00+00:00	user_generated_193	ppkm sangat bagus	0
2024-10-11 14:35:00+00:00	user_generated_440	senang sekali ppkm berhasil	0
2024-07-02 10:48:00+00:00	user_generated_573	ppkm efektif melindungi masyarakat ✅	0
2024-12-13 07:32:00+00:00	user_generated_946	ppkm berhasil melindungi warga 👍	0
2024-09-05 15:47:00+00:00	user_generated_997	sangat efektif kebijakan ppkm ini	0
2024-03-23 09:25:00+00:00	user_generated_503	ppkm membantu melindungi kita	0
2024-02-09 13:36:00+00:00	user_generated_605	full support untuk ppkm	0
2024-03-03 02:25:00+00:00	user_generated_1716	senang sekali ppkm berhasil	0
2024-10-01 08:17:00+00:00	user_generated_1163	kebijakan ppkm bagus banget 💯	0
2024-06-28 20:10:00+00:00	user_generated_1786	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-12-10 15:31:00+00:00	user_generated_846	ppkm melindungi masyarakat	0
2024-11-10 23:19:00+00:00	user_generated_3	ppkm bagus untuk kesehatan tersebut	0
2024-07-17 07:49:00+00:00	user_generated_1286	kebijakan ppkm sangat baik sangat	0
2024-02-06 04:58:00+00:00	user_generated_1222	ppkm membawa dampak positif	0
2024-10-06 23:19:00+00:00	user_generated_467	saya mendukung kebijakan ppkm	0
2024-09-03 02:22:00+00:00	user_generated_321	sangat setuju dengan kebijakan ppkm	0
2024-06-22 00:26:00+00:00	user_generated_5	ppkm membantu mengatasi pandemi 🔥	0
2024-06-22 00:43:00+00:00	user_generated_222	kebijakan ppkm sangat baik	0
2024-03-12 05:06:00+00:00	user_generated_1374	alhamdulillah ppkm berhasil tersebut	0
2024-05-31 07:30:00+00:00	user_generated_547	mendukung ppkm pemerintah	0
2024-08-29 12:39:00+00:00	user_generated_228	kebijakan ppkm berhasil menurunkan angka kasus sangat	0
2024-09-23 07:36:00+00:00	user_generated_39	terima kasih kebijakan ppkm yang melindungi	0
2024-03-06 15:58:00+00:00	user_generated_542	mendukung penuh ppkm sungguh	0
2024-12-23 02:53:00+00:00	user_generated_242	ppkm berhasil menekan kasus benar-benar	0
2024-10-31 04:56:00+00:00	user_generated_898	ppkm solusi yang tepat	0
2024-10-15 01:14:00+00:00	user_generated_1133	saya mendukung ppkm untuk kebaikan bersama 🔥	0
2024-09-02 13:15:00+00:00	user_generated_1448	ppkm solusi yang tepat ✅	0
2024-07-09 23:36:00+00:00	user_generated_1868	sangat berhasil ppkm ini 🙏	0
2024-12-19 20:07:00+00:00	user_generated_842	ppkm berhasil mengendalikan pandemi 💯	0
2024-12-08 06:43:00+00:00	user_generated_1418	sangat efektif kebijakan ppkm ini	0
2024-05-19 19:02:00+00:00	user_generated_1653	ppkm bagus untuk kesehatan benar-benar	0
2024-02-21 10:11:00+00:00	user_generated_1969	ppkm efektif menurunkan kasus covid benar-benar 💯	0
2024-11-04 20:40:00+00:00	user_generated_661	ppkm terbukti efektif	0
2024-10-27 23:35:00+00:00	user_generated_1210	alhamdulillah ppkm berhasil sekali	0
2024-05-16 18:21:00+00:00	user_generated_314	100% setuju dengan ppkm yang ada	0
2024-11-20 14:33:00+00:00	user_generated_691	terima kasih kebijakan ppkm yang melindungi	0
2024-05-06 03:19:00+00:00	user_generated_1503	ppkm ini bagus sekali sangat	0
2024-10-30 15:10:00+00:00	user_generated_424	saya setuju dengan kebijakan ppkm 🔥	0
2024-02-12 07:06:00+00:00	user_generated_594	ppkm adalah harapan kita	0
2024-06-28 17:40:00+00:00	user_generated_1963	mendukung kebijakan ppkm yang tepat	0
2024-11-02 20:33:00+00:00	user_generated_622	ppkm ini bagus sekali	0
2024-10-26 23:35:00+00:00	user_generated_1170	full support untuk ppkm	0
2024-05-07 16:58:00+00:00	user_generated_1043	ppkm menyelamatkan banyak nyawa 💯	0
2024-11-04 14:20:00+00:00	user_generated_227	terima kasih kebijakan ppkm yang melindungi sangat	0
2024-02-05 08:44:00+00:00	user_generated_1117	ppkm solusi yang tepat tersebut	0
2024-12-06 19:04:00+00:00	user_generated_1331	ppkm membawa dampak positif 💯	0
2024-06-07 04:08:00+00:00	user_generated_1315	ppkm solusi yang tepat sangat	0
2024-02-28 22:30:00+00:00	user_generated_66	ppkm adalah kebijakan yang tepat banget	0
2024-02-29 05:49:00+00:00	user_generated_24	sangat tepat kebijakan ppkm	0
2024-10-31 15:34:00+00:00	user_generated_144	ppkm menyelamatkan banyak nyawa	0
2024-12-21 18:49:00+00:00	user_generated_536	terima kasih atas kebijakan ppkm 👍	0
2024-01-13 17:40:00+00:00	user_generated_811	ppkm bagus untuk kesehatan	0
2024-03-28 22:26:00+00:00	user_generated_1466	ppkm sangat membantu ini	0
2024-05-01 05:43:00+00:00	user_generated_85	ppkm terbukti efektif 🙏	0
2024-04-04 03:56:00+00:00	user_generated_1660	sangat membantu kebijakan ppkm	0
2024-04-21 01:07:00+00:00	user_generated_1645	terima kasih kebijakan ppkm yang melindungi	0
2024-08-21 08:24:00+00:00	user_generated_1804	saya mendukung kebijakan ppkm	0
2024-11-14 01:46:00+00:00	user_generated_1817	sangat mendukung kebijakan ppkm	0
2024-02-06 06:42:00+00:00	user_generated_1576	ppkm terbukti efektif	0
2024-08-18 07:11:00+00:00	user_generated_1144	ppkm membantu melindungi kita ❤️	0
2024-10-18 10:58:00+00:00	user_generated_362	ppkm berhasil menekan kasus tersebut 👍	0
2024-12-18 08:49:00+00:00	user_generated_1611	terima kasih pemerintah untuk ppkm	0
2024-10-25 22:37:00+00:00	user_generated_1865	sangat senang ada ppkm	0
2024-12-10 22:17:00+00:00	user_generated_1026	ppkm membuat situasi terkendali	0
2024-04-12 21:07:00+00:00	user_generated_1030	ppkm membuat situasi terkendali	0
2024-11-20 07:34:00+00:00	user_generated_1303	ppkm adalah harapan kita	0
2024-04-13 13:36:00+00:00	user_generated_1355	saya setuju dengan kebijakan ppkm	0
2024-07-17 02:13:00+00:00	user_generated_1730	tepat sekali kebijakan ppkm ini	0
2024-04-01 06:55:00+00:00	user_generated_665	terima kasih pemerintah untuk ppkm	0
2024-09-25 10:46:00+00:00	user_generated_364	alhamdulillah ppkm berhasil sekarang	0
2024-05-20 06:57:00+00:00	user_generated_77	saya setuju ppkm diperpanjang	0
2024-06-02 01:32:00+00:00	user_generated_27	ppkm kebijakan bijak	0
2024-03-22 04:02:00+00:00	user_generated_1436	saya mendukung kebijakan ppkm	0
2024-05-21 01:50:00+00:00	user_generated_525	setuju dengan ppkm	0
2024-01-23 15:51:00+00:00	user_generated_1834	ppkm menyelamatkan banyak nyawa 🙏	0
2024-07-03 23:09:00+00:00	user_generated_55	sangat setuju dengan kebijakan ppkm	0
2024-04-10 00:32:00+00:00	user_generated_638	ppkm sangat membantu	0
2024-05-19 11:35:00+00:00	user_generated_302	ppkm membantu menekan penyebaran sangat 💯	0
2024-08-01 05:31:00+00:00	user_generated_718	ppkm terbukti efektif banget	0
2024-12-15 21:01:00+00:00	user_generated_624	ppkm melindungi masyarakat	0
2024-12-21 17:57:00+00:00	user_generated_7	saya setuju ppkm diperpanjang	0
2024-12-17 11:07:00+00:00	user_generated_803	saya sangat mendukung ppkm ini	0
2024-08-31 06:07:00+00:00	user_generated_1049	ppkm menyelamatkan banyak nyawa	0
2024-05-06 03:27:00+00:00	user_generated_336	sangat senang ada ppkm	0
2024-12-03 23:00:00+00:00	user_generated_47	saya mendukung ppkm untuk kebaikan bersama	0
2024-06-28 18:00:00+00:00	user_generated_1763	terima kasih kebijakan ppkm yang melindungi	0
2024-10-18 22:07:00+00:00	user_generated_106	full support untuk ppkm sungguh	0
2024-12-03 02:49:00+00:00	user_generated_349	ppkm langkah yang benar	0
2024-11-07 06:01:00+00:00	user_generated_1079	saya sangat setuju ppkm dilanjutkan 👍	0
2024-03-17 03:50:00+00:00	user_generated_238	ppkm bagus untuk kesehatan ini	0
2024-03-29 08:28:00+00:00	user_generated_213	mendukung ppkm pemerintah	0
2024-07-14 12:12:00+00:00	user_generated_1775	ppkm efektif untuk menekan penyebaran	0
2024-07-28 19:27:00+00:00	user_generated_1138	makasih ya ada ppkm	0
2024-08-07 01:40:00+00:00	user_generated_793	saya sangat setuju ppkm dilanjutkan	0
2024-04-25 13:04:00+00:00	user_generated_1586	ppkm berhasil melindungi warga	0
2024-02-27 17:45:00+00:00	user_generated_1582	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-09-20 22:18:00+00:00	user_generated_1671	ppkm membuat aman	0
2024-07-04 11:56:00+00:00	user_generated_523	saya setuju ppkm diperpanjang	0
2024-01-07 22:14:00+00:00	user_generated_232	terima kasih kebijakan ppkm yang melindungi ✅	0
2024-11-16 07:57:00+00:00	user_generated_644	ppkm berhasil menekan kasus	0
2024-09-12 13:05:00+00:00	user_generated_1507	saya mendukung kebijakan ppkm	0
2024-11-24 01:23:00+00:00	user_generated_533	ppkm berhasil melindungi warga	0
2024-09-21 04:09:00+00:00	user_generated_1941	senang dengan kebijakan ppkm 👍	0
2024-07-15 14:31:00+00:00	user_generated_603	kebijakan ppkm sangat membantu masyarakat	0
2024-01-25 08:08:00+00:00	user_generated_1329	saya sangat setuju ppkm dilanjutkan	0
2024-12-15 01:56:00+00:00	user_generated_1074	terima kasih ppkm membuat aman	0
2024-04-25 07:44:00+00:00	user_generated_1304	setuju banget sama ppkm 🙏	0
2024-04-18 02:47:00+00:00	user_generated_60	sangat membantu kebijakan ppkm	0
2024-11-21 09:36:00+00:00	user_generated_1263	ppkm untuk keselamatan bersama ini	0
2024-06-18 07:24:00+00:00	user_generated_92	ppkm berhasil melindungi warga	0
2024-11-13 15:11:00+00:00	user_generated_666	100% setuju dengan ppkm	0
2024-09-12 06:07:00+00:00	user_generated_280	ppkm adalah kebijakan yang tepat	0
2024-12-21 09:04:00+00:00	user_generated_1113	ppkm adalah kebijakan yang tepat sekarang	0
2024-10-24 20:47:00+00:00	user_generated_359	ppkm membantu menekan penyebaran sungguh	0
2024-03-05 03:07:00+00:00	user_generated_1128	ppkm berhasil melindungi warga	0
2024-09-02 10:40:00+00:00	user_generated_1169	setuju banget sama ppkm	0
2024-03-26 14:30:00+00:00	user_generated_847	ppkm adalah solusi terbaik	0
2024-08-22 16:46:00+00:00	user_generated_1521	full support untuk ppkm yang ada	0
2024-06-28 16:03:00+00:00	user_generated_110	full support untuk ppkm saat ini	0
2024-12-19 02:38:00+00:00	user_generated_42	ppkm membantu melindungi kita benar-benar	0
2024-04-12 06:18:00+00:00	user_generated_125	100% setuju dengan ppkm 😊	0
2024-09-24 06:03:00+00:00	user_generated_204	setuju dengan ppkm	0
2024-07-14 09:43:00+00:00	user_generated_52	sangat membantu kebijakan ppkm 🔥	0
2024-09-01 12:49:00+00:00	user_generated_545	ppkm membantu mengatasi pandemi sekali	0
2024-01-21 09:52:00+00:00	user_generated_68	ppkm berhasil menekan kasus sangat	0
2024-12-31 13:15:00+00:00	user_generated_1740	ppkm solusi yang tepat	0
2024-11-05 15:03:00+00:00	user_generated_1547	terima kasih pemerintah untuk ppkm sekarang	0
2024-12-24 17:00:00+00:00	user_generated_183	senang sekali ppkm berhasil tersebut	0
2024-12-19 06:35:00+00:00	user_generated_137	terima kasih pemerintah untuk ppkm	0
2024-09-15 07:36:00+00:00	user_generated_899	sangat efektif kebijakan ppkm ini benar-benar 🙏	0
2024-09-29 11:32:00+00:00	user_generated_796	saya mendukung kebijakan ppkm sekali	0
2024-06-15 14:14:00+00:00	user_generated_132	ppkm sangat membantu	0
2024-02-28 15:59:00+00:00	user_generated_80	mendukung kebijakan ppkm yang tepat	0
2024-08-29 15:52:00+00:00	user_generated_1986	ppkm berhasil mengendalikan pandemi yang ada	0
2024-10-10 09:03:00+00:00	user_generated_1540	senang sekali ppkm berhasil ✅	0
2024-02-07 22:30:00+00:00	user_generated_541	makasih ya ada ppkm saat ini	0
2024-04-12 20:14:00+00:00	user_generated_1668	ppkm menyelamatkan banyak nyawa	0
2024-01-22 03:19:00+00:00	user_generated_983	ppkm membuat situasi terkendali sungguh	0
2024-09-15 06:02:00+00:00	user_generated_165	makasih ya ada ppkm	0
2024-07-11 02:16:00+00:00	user_generated_248	setuju dengan ppkm	0
2024-06-13 17:53:00+00:00	user_generated_446	ppkm membantu menekan penyebaran	0
2024-11-04 15:17:00+00:00	user_generated_1514	saya setuju dengan kebijakan ppkm 🔥	0
2024-07-07 15:41:00+00:00	user_generated_858	ppkm membawa dampak positif benar-benar	0
2024-04-11 13:29:00+00:00	user_generated_1211	ppkm adalah kebijakan yang tepat saat ini	0
2024-10-06 01:57:00+00:00	user_generated_97	ppkm adalah solusi terbaik 👍	0
2024-05-28 21:35:00+00:00	user_generated_1973	ppkm berhasil mengendalikan pandemi	0
2024-05-26 23:12:00+00:00	user_generated_737	ppkm kebijakan yang pas	0
2024-09-06 10:56:00+00:00	user_generated_1255	ppkm membantu melindungi kita	0
2024-01-03 13:01:00+00:00	user_generated_102	ppkm bagus untuk mencegah covid 😊	0
2024-07-22 07:53:00+00:00	user_generated_434	kebijakan ppkm sangat efektif	0
2024-10-04 21:57:00+00:00	user_generated_74	saya sangat mendukung ppkm ini 👍	0
2024-09-10 05:27:00+00:00	user_generated_1791	sangat efektif kebijakan ppkm ini	0
2024-02-27 15:21:00+00:00	user_generated_1234	ppkm adalah kebijakan yang tepat	0
2024-05-28 08:08:00+00:00	user_generated_918	setuju dengan aturan ppkm	0
2024-04-14 23:09:00+00:00	user_generated_1711	sangat setuju dengan kebijakan ppkm	0
2024-06-04 07:33:00+00:00	user_generated_1670	ppkm menyelamatkan banyak nyawa 🙏	0
2024-09-13 02:45:00+00:00	user_generated_1620	saya setuju ppkm diperpanjang tersebut	0
2024-03-23 23:03:00+00:00	user_generated_762	ppkm melindungi masyarakat 💯	0
2024-02-11 18:57:00+00:00	user_generated_989	ppkm berhasil menekan kasus 😊	0
2024-02-08 15:41:00+00:00	user_generated_388	ppkm untuk keselamatan bersama	0
2024-10-17 13:40:00+00:00	user_generated_235	terima kasih pemerintah untuk ppkm	0
2024-11-14 22:58:00+00:00	user_generated_1506	sangat berhasil ppkm ini	0
2024-10-26 03:37:00+00:00	user_generated_267	ppkm untuk keselamatan bersama 😊	0
2024-12-04 00:20:00+00:00	user_generated_1187	setuju dengan aturan ppkm	0
2024-10-04 13:03:00+00:00	user_generated_117	tepat sekali kebijakan ppkm ini	0
2024-04-18 16:18:00+00:00	user_generated_1606	ppkm membuat situasi terkendali	0
2024-10-08 15:46:00+00:00	user_generated_673	setuju dengan aturan ppkm	0
2024-01-15 07:30:00+00:00	user_generated_249	ppkm membuat aman	0
2024-01-17 00:32:00+00:00	user_generated_1452	ppkm membuat situasi terkendali	0
2024-12-29 17:40:00+00:00	user_generated_1994	ppkm efektif melindungi masyarakat 😊	0
2024-09-13 11:19:00+00:00	user_generated_94	ppkm bagus untuk mencegah covid 😊	0
2024-12-27 17:12:00+00:00	user_generated_33	ppkm sangat membantu ✅	0
2024-08-04 23:46:00+00:00	user_generated_1463	ppkm berhasil melindungi warga	0
2024-02-06 06:33:00+00:00	user_generated_1667	ppkm bagus untuk mencegah covid	0
2024-09-19 14:26:00+00:00	user_generated_448	ppkm langkah yang benar banget	0
2024-06-19 11:56:00+00:00	user_generated_716	ppkm sangat membantu	0
2024-02-05 19:40:00+00:00	user_generated_1809	mendukung penuh ppkm	0
2024-01-15 05:34:00+00:00	user_generated_1517	sangat senang ada ppkm saat ini 😊	0
2024-01-24 04:37:00+00:00	user_generated_0	ppkm membantu melindungi kita tersebut	0
2024-07-28 10:06:00+00:00	user_generated_1375	ppkm solusi yang tepat	0
2024-10-02 00:56:00+00:00	user_generated_1101	kebijakan ppkm sangat efektif sekarang	0
2024-03-08 20:58:00+00:00	user_generated_1108	ppkm terbukti efektif	0
2024-03-21 12:17:00+00:00	user_generated_1226	ppkm membuat aman	0
2024-02-12 19:45:00+00:00	user_generated_82	terima kasih pemerintah untuk ppkm sekali	0
2024-04-27 16:55:00+00:00	user_generated_1288	terima kasih atas kebijakan ppkm sangat 👍	0
2024-08-10 04:13:00+00:00	user_generated_676	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-11-22 14:09:00+00:00	user_generated_1920	ppkm efektif melindungi masyarakat sangat	0
2024-11-27 00:03:00+00:00	user_generated_1046	ppkm membuat situasi terkendali	0
2024-12-29 12:20:00+00:00	user_generated_770	ppkm membantu menekan penyebaran	0
2024-03-25 10:58:00+00:00	user_generated_1946	ppkm kebijakan yang pas	0
2024-10-16 22:03:00+00:00	user_generated_1280	sangat efektif kebijakan ppkm ini	0
2024-03-27 15:52:00+00:00	user_generated_1580	makasih ya ada ppkm 🙏	0
2024-02-02 14:51:00+00:00	user_generated_1488	kebijakan ppkm sangat baik	0
2024-07-31 02:43:00+00:00	user_generated_404	ppkm membantu mengatasi pandemi	0
2024-06-22 01:10:00+00:00	user_generated_1727	saya mendukung ppkm untuk kebaikan bersama sangat 👍	0
2024-08-03 05:50:00+00:00	user_generated_1298	sangat senang ada ppkm	0
2024-09-29 00:39:00+00:00	user_generated_1340	mendukung kebijakan ppkm yang tepat	0
2024-11-25 20:32:00+00:00	user_generated_104	mendukung penuh ppkm tersebut	0
2024-05-18 18:06:00+00:00	user_generated_688	ppkm sangat membantu 💯	0
2024-02-04 02:01:00+00:00	user_generated_1305	ppkm membantu menekan penyebaran	0
2024-10-30 19:40:00+00:00	user_generated_826	ppkm kebijakan yang pas	0
2024-01-20 06:37:00+00:00	user_generated_62	full support untuk ppkm	0
2024-02-08 00:28:00+00:00	user_generated_852	kebijakan ppkm bagus banget	0
2024-03-04 20:46:00+00:00	user_generated_1353	ppkm efektif menurunkan kasus covid sungguh	0
2024-01-30 14:42:00+00:00	user_generated_223	saya mendukung kebijakan ppkm	0
2024-07-13 01:51:00+00:00	user_generated_145	kebijakan ppkm sangat efektif 👍	0
2024-01-12 11:10:00+00:00	user_generated_1088	sangat senang ada ppkm	0
2024-04-05 21:38:00+00:00	user_generated_373	sangat efektif kebijakan ppkm ini	0
2024-06-08 16:23:00+00:00	user_generated_1420	ppkm ini bagus sekali sekali	0
2024-06-17 08:36:00+00:00	user_generated_1142	ppkm bagus untuk kesehatan ❤️	0
2024-08-17 14:53:00+00:00	user_generated_1826	kebijakan ppkm sangat membantu masyarakat	0
2024-11-17 23:59:00+00:00	user_generated_1494	kebijakan ppkm berhasil menurunkan angka kasus 😊	0
2024-08-14 18:03:00+00:00	user_generated_1601	ppkm berhasil mengendalikan pandemi sungguh 💯	0
2024-07-05 06:26:00+00:00	user_generated_1270	saya setuju dengan kebijakan ppkm	0
2024-07-16 15:23:00+00:00	user_generated_9	setuju dengan aturan ppkm banget	0
2024-01-22 22:48:00+00:00	user_generated_449	ppkm efektif untuk menekan penyebaran	0
2024-05-17 05:57:00+00:00	user_generated_708	full support untuk ppkm tersebut	0
2024-12-21 16:04:00+00:00	user_generated_255	ppkm efektif banget banget 🙏	0
2024-12-28 13:15:00+00:00	user_generated_882	kebijakan ppkm sangat membantu masyarakat	0
2024-05-02 12:56:00+00:00	user_generated_389	kebijakan ppkm berhasil menurunkan angka kasus	0
2024-12-02 00:54:00+00:00	user_generated_908	full support untuk ppkm sekali	0
2024-01-17 02:24:00+00:00	user_generated_924	mendukung penuh ppkm	0
2024-02-13 22:18:00+00:00	user_generated_1703	bahagia dengan ppkm yang efektif	0
2024-12-06 23:48:00+00:00	user_generated_1232	ppkm sangat membantu	0
2024-11-26 14:35:00+00:00	user_generated_460	ppkm langkah yang benar	0
2024-04-04 01:22:00+00:00	user_generated_1269	sangat mendukung kebijakan ppkm ini	0
2024-03-15 18:25:00+00:00	user_generated_1759	ppkm sangat bagus sungguh	0
2024-03-29 13:44:00+00:00	user_generated_1168	terima kasih kebijakan ppkm yang melindungi	0
2024-11-08 16:30:00+00:00	user_generated_958	senang dengan kebijakan ppkm	0
2024-12-08 19:35:00+00:00	user_generated_501	senang sekali ppkm berhasil	0
2024-06-26 19:29:00+00:00	user_generated_739	sangat tepat kebijakan ppkm ❤️	0
2024-06-27 00:11:00+00:00	user_generated_1849	ppkm adalah solusi terbaik	0
2024-09-07 16:47:00+00:00	user_generated_868	kebijakan ppkm sangat baik	0
2024-10-26 10:57:00+00:00	user_generated_731	saya setuju dengan kebijakan ppkm tersebut	0
2024-11-02 13:03:00+00:00	user_generated_539	ppkm efektif melindungi masyarakat	0
2024-07-23 12:02:00+00:00	user_generated_1201	ppkm adalah solusi terbaik banget	0
2024-10-04 16:11:00+00:00	user_generated_697	sangat bagus kebijakan ppkm	0
2024-08-10 08:51:00+00:00	user_generated_1392	mendukung penuh ppkm banget	0
2024-07-22 19:15:00+00:00	user_generated_1376	ppkm adalah solusi terbaik	0
2024-11-23 04:10:00+00:00	user_generated_1145	kebijakan ppkm bagus banget sangat	0
2024-04-03 18:03:00+00:00	user_generated_1031	100% setuju dengan ppkm	0
2024-04-15 02:16:00+00:00	user_generated_372	ppkm berhasil mengendalikan pandemi sangat	0
2024-01-18 17:45:00+00:00	user_generated_667	sangat mendukung kebijakan ppkm	0
2024-01-15 15:53:00+00:00	user_generated_1525	setuju dengan aturan ppkm	0
2024-04-30 14:52:00+00:00	user_generated_357	kebijakan ppkm bagus banget	0
2024-10-10 23:34:00+00:00	user_generated_967	ppkm kebijakan yang pas	0
2024-04-07 03:01:00+00:00	user_generated_783	ppkm membawa dampak positif benar-benar	0
2024-05-25 09:06:00+00:00	user_generated_735	ppkm sangat membantu sekali	0
2024-11-30 06:27:00+00:00	user_generated_1035	ppkm berhasil mengendalikan pandemi	0
2024-08-18 23:06:00+00:00	user_generated_970	setuju banget sama ppkm	0
2024-04-04 02:32:00+00:00	user_generated_1524	ppkm membuat situasi terkendali	0
2024-04-15 20:12:00+00:00	user_generated_1486	mendukung ppkm pemerintah	0
2024-01-08 02:27:00+00:00	user_generated_1523	sangat senang ada ppkm	0
2024-06-27 16:06:00+00:00	user_generated_1490	mendukung ppkm pemerintah	0
2024-05-10 09:38:00+00:00	user_generated_1642	sangat bagus kebijakan ppkm	0
2024-09-15 23:54:00+00:00	user_generated_1252	ppkm terbukti efektif	0
2024-02-20 16:17:00+00:00	user_generated_1693	kebijakan ppkm sangat efektif ✅	0
2024-10-01 13:05:00+00:00	user_generated_1749	saya sangat mendukung ppkm ini	0
2024-09-22 06:30:00+00:00	user_generated_1236	sangat mendukung kebijakan ppkm 🙏	0
2024-03-11 06:44:00+00:00	user_generated_885	mendukung kebijakan ppkm yang tepat	0
2024-07-15 07:25:00+00:00	user_generated_79	ppkm ini bagus sekali sangat	0
2024-08-24 19:46:00+00:00	user_generated_1172	ppkm melindungi masyarakat	0
2024-12-25 00:24:00+00:00	user_generated_814	ppkm membuat aman	0
2024-06-18 05:50:00+00:00	user_generated_1285	sangat membantu kebijakan ppkm	0
2024-06-13 10:51:00+00:00	user_generated_671	alhamdulillah ppkm berhasil sangat 🔥	0
2024-12-17 01:09:00+00:00	user_generated_1531	ppkm membawa dampak positif	0
2024-02-02 10:00:00+00:00	user_generated_57	sangat mendukung kebijakan ppkm	0
2024-12-03 13:50:00+00:00	user_generated_133	ppkm menyelamatkan banyak nyawa	0
2024-02-23 07:40:00+00:00	user_generated_1140	saya setuju dengan kebijakan ppkm tersebut 🔥	0
2024-01-09 01:22:00+00:00	user_generated_933	bahagia dengan ppkm yang efektif	0
2024-12-25 02:58:00+00:00	user_generated_1684	ppkm adalah solusi terbaik	0
2024-04-17 21:01:00+00:00	user_generated_823	ppkm adalah kebijakan yang tepat sekali	0
2024-02-16 13:55:00+00:00	user_generated_1214	mendukung kebijakan ppkm yang tepat sekali	0
2024-01-29 15:21:00+00:00	user_generated_504	kebijakan ppkm sangat efektif	0
2024-05-12 06:19:00+00:00	user_generated_1774	sangat senang ada ppkm	0
2024-09-29 02:56:00+00:00	user_generated_347	senang dengan kebijakan ppkm	0
2024-06-09 17:01:00+00:00	user_generated_386	saya sangat mendukung ppkm ini	0
2024-11-05 01:48:00+00:00	user_generated_1024	ppkm bagus untuk mencegah covid	0
2024-11-22 18:53:00+00:00	user_generated_894	ppkm membantu mengatasi pandemi	0
2024-08-01 09:54:00+00:00	user_generated_828	ppkm membantu melindungi kita ❤️	0
2024-06-30 04:42:00+00:00	user_generated_1892	sangat senang ada ppkm sekali	0
2024-06-17 05:27:00+00:00	user_generated_475	terima kasih atas kebijakan ppkm	0
2024-06-19 22:07:00+00:00	user_generated_1470	terima kasih atas kebijakan ppkm sekarang	0
2024-04-12 18:19:00+00:00	user_generated_1447	ppkm adalah solusi terbaik	0
