Date	User	Tweet	sentiment
2024-12-04 07:48:00+00:00	user_generated_587	menolak kebijakan ppkm	2
2024-02-26 06:52:00+00:00	user_generated_750	ppkm menyengsarakan warga	2
2024-02-06 06:26:00+00:00	user_generated_657	ppkm merugikan rakyat kecil saja	2
2024-06-05 07:05:00+00:00	user_generated_842	sangat tidak mendukung ppkm	2
2024-02-12 14:44:00+00:00	user_generated_234	ppkm bikin rakyat kelaparan	2
2024-04-11 21:51:00+00:00	user_generated_732	saya tidak setuju dengan kebijakan ppkm	2
2024-02-04 12:55:00+00:00	user_generated_214	sangat tidak setuju dengan kebijakan ppkm	2
2024-01-12 05:11:00+00:00	user_generated_162	pedagang bangkrut karena ppkm 😢	2
2024-02-03 07:38:00+00:00	user_generated_132	saya tidak setuju ppkm banget	2
2024-03-16 18:48:00+00:00	user_generated_1311	tidak setuju dengan ppkm sungguh	2
2024-10-18 21:52:00+00:00	user_generated_222	kebijakan ppkm sangat tidak adil tersebut	2
2024-07-23 14:23:00+00:00	user_generated_1227	ppkm membuat usaha tutup sangat	2
2024-05-25 00:23:00+00:00	user_generated_934	sangat tidak mendukung ppkm 😭	2
2024-10-25 12:04:00+00:00	user_generated_185	tidak setuju dengan ppkm	2
2024-08-02 15:18:00+00:00	user_generated_41	saya tidak setuju dengan kebijakan ppkm	2
2024-10-07 19:41:00+00:00	user_generated_692	hidup makin susah karena ppkm	2
2024-10-21 04:03:00+00:00	user_generated_108	menolak kebijakan ppkm	2
2024-03-11 08:00:00+00:00	user_generated_38	ppkm merugikan pedagang kecil tersebut	2
2024-11-10 07:11:00+00:00	user_generated_568	ppkm bikin hutang numpuk saat ini	2
2024-05-30 18:19:00+00:00	user_generated_994	ppkm membuat anak tidak bisa sekolah	2
2024-03-20 08:31:00+00:00	user_generated_1342	kebijakan ppkm sangat merugikan	2
2024-10-03 21:22:00+00:00	user_generated_1441	ppkm menghilangkan mata pencaharian yang ada	2
2024-02-05 15:26:00+00:00	user_generated_483	ppkm merugikan rakyat kecil saja	2
2024-05-03 11:43:00+00:00	user_generated_468	saya tidak mendukung kebijakan ppkm	2
2024-07-11 08:35:00+00:00	user_generated_890	sangat tidak setuju dengan kebijakan ppkm	2
2024-05-22 04:57:00+00:00	user_generated_947	rakyat menderita karena ppkm	2
2024-09-24 01:49:00+00:00	user_generated_24	usaha saya bangkrut karena ppkm	2
2024-12-11 02:00:00+00:00	user_generated_1009	tidak setuju ppkm diperpanjang sangat	2
2024-04-23 01:08:00+00:00	user_generated_1192	ppkm merugikan ekonomi tersebut	2
2024-06-03 19:28:00+00:00	user_generated_68	tidak setuju ppkm diperpanjang	2
2024-05-29 22:55:00+00:00	user_generated_884	tidak mendukung ppkm	2
2024-05-21 18:24:00+00:00	user_generated_1354	ppkm bikin rakyat kelaparan sekarang 😡	2
2024-10-06 16:35:00+00:00	user_generated_366	ppkm merugikan rakyat kecil saja	2
2024-09-07 23:58:00+00:00	user_generated_505	ppkm hanya menyengsarakan rakyat kecil 😤	2
2024-09-09 13:28:00+00:00	user_generated_850	pedagang bangkrut karena ppkm	2
2024-09-26 11:51:00+00:00	user_generated_1315	ppkm menghilangkan mata pencaharian	2
2024-09-27 17:51:00+00:00	user_generated_383	kasihan rakyat karena ppkm	2
2024-12-13 06:29:00+00:00	user_generated_734	ppkm merugikan masyarakat sekarang	2
2024-01-01 06:26:00+00:00	user_generated_717	ppkm menyengsarakan pedagang sekali	2
2024-12-02 03:23:00+00:00	user_generated_1335	ppkm bikin ekonomi hancur	2
2024-10-03 21:22:00+00:00	user_generated_454	ppkm hancurkan ekonomi	2
2024-03-26 10:51:00+00:00	user_generated_264	tidak mendukung ppkm yang ada	2
2024-12-26 20:13:00+00:00	user_generated_75	ppkm tidak efektif	2
2024-03-04 12:06:00+00:00	user_generated_914	ppkm gagal mengatasi pandemi	2
2024-02-13 14:16:00+00:00	user_generated_232	ppkm hanya menyengsarakan rakyat kecil	2
2024-03-16 16:43:00+00:00	user_generated_444	ppkm menambah pengangguran	2
2024-02-10 19:56:00+00:00	user_generated_395	usaha saya bangkrut karena ppkm	2
2024-08-15 02:04:00+00:00	user_generated_611	ppkm merugikan ekonomi	2
2024-03-16 00:27:00+00:00	user_generated_176	ppkm menghancurkan ekonomi rakyat	2
2024-12-06 16:02:00+00:00	user_generated_18	saya tidak mendukung kebijakan ppkm sangat	2
2024-12-02 17:23:00+00:00	user_generated_1310	saya tidak mendukung kebijakan ppkm	2
2024-12-20 21:24:00+00:00	user_generated_1221	ppkm bikin ekonomi hancur	2
2024-09-18 07:21:00+00:00	user_generated_341	ppkm bikin usaha bangkrut benar-benar 😡	2
2024-02-18 13:09:00+00:00	user_generated_1347	ppkm membuat usaha tutup ini	2
2024-07-25 00:11:00+00:00	user_generated_879	ppkm merugikan pedagang kecil	2
2024-11-07 00:47:00+00:00	user_generated_595	menolak aturan ppkm yang ketat	2
2024-05-28 17:31:00+00:00	user_generated_61	ppkm merugikan rakyat kecil saja	2
2024-04-10 01:37:00+00:00	user_generated_1260	ppkm membuat lapangan kerja hilang	2
2024-11-13 13:04:00+00:00	user_generated_272	tidak mendukung aturan ppkm	2
2024-04-09 11:07:00+00:00	user_generated_1208	ppkm menyengsarakan pedagang	2
2024-01-02 22:02:00+00:00	user_generated_872	tidak setuju ppkm terus menerus 😭	2
2024-12-21 11:28:00+00:00	user_generated_1120	ppkm merugikan rakyat kecil saja	2
2024-11-26 22:51:00+00:00	user_generated_1406	ppkm membuat ekonomi semakin sulit	2
2024-11-29 10:48:00+00:00	user_generated_278	ppkm tidak berhasil 😢	2
2024-02-21 04:05:00+00:00	user_generated_36	pedagang menderita karena ppkm	2
2024-06-10 12:40:00+00:00	user_generated_662	ppkm bikin orang menderita 😡	2
2024-09-16 13:22:00+00:00	user_generated_1351	pedagang bangkrut karena ppkm	2
2024-10-03 23:25:00+00:00	user_generated_1089	sangat menyengsarakan ppkm ini	2
2024-08-02 05:56:00+00:00	user_generated_977	tidak setuju ppkm terus menerus	2
2024-12-25 08:19:00+00:00	user_generated_738	ppkm bikin segalanya sulit 😭	2
2024-04-05 13:28:00+00:00	user_generated_191	saya tidak mendukung kebijakan ppkm	2
2024-03-02 13:42:00+00:00	user_generated_919	kebijakan ppkm tidak efektif sama sekali	2
2024-02-24 04:52:00+00:00	user_generated_456	tidak setuju ppkm diperpanjang 😤	2
2024-07-03 13:34:00+00:00	user_generated_675	kebijakan ppkm menyengsarakan masyarakat	2
2024-05-12 03:54:00+00:00	user_generated_760	saya tidak setuju ppkm	2
2024-03-12 00:49:00+00:00	user_generated_1352	kebijakan ppkm sangat merugikan	2
2024-07-30 11:42:00+00:00	user_generated_728	ppkm bikin orang menderita	2
2024-12-21 02:26:00+00:00	user_generated_412	ppkm bikin hidup susah	2
2024-11-25 18:07:00+00:00	user_generated_825	ppkm tidak adil sangat	2
2024-01-06 18:47:00+00:00	user_generated_616	saya menolak ppkm sungguh 😭	2
2024-07-14 17:15:00+00:00	user_generated_114	usaha hancur gara gara ppkm	2
2024-09-27 22:24:00+00:00	user_generated_417	ppkm tidak adil	2
2024-06-16 07:34:00+00:00	user_generated_1428	rakyat menderita karena ppkm	2
2024-01-30 18:02:00+00:00	user_generated_969	tidak setuju dengan ppkm 😢	2
2024-11-13 00:16:00+00:00	user_generated_604	ppkm hancurkan ekonomi ini 😤	2
2024-12-30 12:50:00+00:00	user_generated_1434	ppkm merugikan rakyat sungguh	2
2024-12-16 19:21:00+00:00	user_generated_89	ppkm bikin orang menderita ini	2
2024-01-01 15:12:00+00:00	user_generated_848	ppkm berdampak buruk	2
2024-01-19 11:20:00+00:00	user_generated_1145	menolak perpanjangan ppkm	2
2024-11-23 23:44:00+00:00	user_generated_1433	ppkm bikin segalanya sulit	2
2024-09-01 02:15:00+00:00	user_generated_753	ppkm bikin orang menderita	2
2024-02-04 15:40:00+00:00	user_generated_498	ppkm membuat hidup semakin sulit	2
2024-11-23 12:00:00+00:00	user_generated_11	kasihan rakyat karena ppkm sangat	2
2024-06-07 01:48:00+00:00	user_generated_396	saya tidak setuju dengan kebijakan ppkm benar-benar	2
2024-08-26 23:21:00+00:00	user_generated_284	ppkm merugikan rakyat kecil saja saat ini	2
2024-09-08 15:55:00+00:00	user_generated_690	ppkm bikin rakyat kelaparan yang ada	2
2024-11-23 21:05:00+00:00	user_generated_1230	ppkm membuat usaha tutup sekali	2
2024-06-28 12:02:00+00:00	user_generated_1403	ppkm menyengsarakan rakyat 😡	2
2024-06-08 15:52:00+00:00	user_generated_689	ppkm membuat lapangan kerja hilang	2
2024-12-21 02:58:00+00:00	user_generated_851	usaha hancur gara gara ppkm	2
2024-05-31 10:08:00+00:00	user_generated_159	tidak mendukung ppkm	2
2024-03-25 13:49:00+00:00	user_generated_895	ppkm hancurkan ekonomi	2
2024-04-01 00:24:00+00:00	user_generated_1189	pedagang bangkrut karena ppkm	2
2024-01-27 15:25:00+00:00	user_generated_257	bangkrut gara gara ppkm 😡	2
2024-05-27 04:47:00+00:00	user_generated_335	tidak adil kebijakan ppkm ini sekali 😞	2
2024-04-11 22:55:00+00:00	user_generated_1407	sangat merugikan kebijakan ppkm	2
2024-07-04 20:14:00+00:00	user_generated_1039	kapan ppkm berakhir sudah lelah	2
2024-05-15 07:41:00+00:00	user_generated_515	ppkm merugikan pedagang kecil	2
2024-04-08 21:44:00+00:00	user_generated_1015	ppkm membuat lapangan kerja hilang	2
2024-03-27 03:46:00+00:00	user_generated_768	ppkm sangat buruk 😞	2
2024-11-10 05:30:00+00:00	user_generated_1316	menolak aturan ppkm yang ketat	2
2024-11-28 22:19:00+00:00	user_generated_761	kebijakan ppkm tidak efektif sama sekali 💔	2
2024-08-16 17:48:00+00:00	user_generated_1102	menolak aturan ppkm yang ketat	2
2024-09-19 00:57:00+00:00	user_generated_521	tidak mendukung ppkm	2
2024-10-02 19:51:00+00:00	user_generated_22	ppkm bikin hidup susah	2
2024-09-04 18:16:00+00:00	user_generated_356	tidak setuju dengan aturan ppkm 😡	2
2024-02-21 07:28:00+00:00	user_generated_1271	susah sekali karena ppkm	2
2024-02-15 21:16:00+00:00	user_generated_340	rakyat menderita karena ppkm	2
2024-10-20 20:39:00+00:00	user_generated_431	ppkm membuat ekonomi semakin sulit 😡	2
2024-12-20 21:35:00+00:00	user_generated_473	ppkm bikin hutang numpuk	2
2024-12-10 12:30:00+00:00	user_generated_217	tidak mendukung aturan ppkm	2
2024-11-30 09:54:00+00:00	user_generated_911	ppkm bikin orang menderita	2
2024-08-08 03:05:00+00:00	user_generated_1204	saya tidak mendukung kebijakan ppkm sangat	2
2024-10-02 14:23:00+00:00	user_generated_1011	lelah dengan ppkm	2
2024-11-13 12:56:00+00:00	user_generated_1458	kasihan rakyat karena ppkm	2
2024-10-12 15:26:00+00:00	user_generated_93	ppkm bikin ekonomi hancur sekali	2
2024-12-13 18:30:00+00:00	user_generated_1008	usaha hancur gara gara ppkm	2
2024-06-21 00:56:00+00:00	user_generated_1070	sangat tidak setuju dengan kebijakan ppkm ini	2
2024-12-24 06:08:00+00:00	user_generated_696	ppkm membuat hidup semakin sulit	2
2024-08-04 11:20:00+00:00	user_generated_996	ppkm bikin rakyat kelaparan	2
2024-02-14 17:23:00+00:00	user_generated_153	sangat buruk dampak ppkm	2
2024-01-04 21:05:00+00:00	user_generated_1299	masyarakat menderita akibat ppkm	2
2024-07-25 21:14:00+00:00	user_generated_1497	ppkm membuat anak tidak bisa sekolah	2
2024-10-01 03:59:00+00:00	user_generated_789	kasihan rakyat karena ppkm benar-benar	2
2024-05-06 12:06:00+00:00	user_generated_580	ppkm merugikan pedagang kecil sangat	2
2024-12-22 09:22:00+00:00	user_generated_703	sangat tidak setuju dengan kebijakan ppkm banget 😡	2
2024-07-22 01:32:00+00:00	user_generated_1258	sangat buruk dampak ppkm 💔	2
2024-09-29 21:01:00+00:00	user_generated_487	ppkm tidak berhasil	2
2024-07-30 17:58:00+00:00	user_generated_559	sangat tidak setuju dengan kebijakan ppkm	2
2024-04-20 14:37:00+00:00	user_generated_801	bangkrut gara gara ppkm	2
2024-09-06 08:45:00+00:00	user_generated_512	ppkm merugikan rakyat banget	2
2024-05-14 10:13:00+00:00	user_generated_633	kapan ppkm berakhir sudah lelah	2
2024-12-29 23:41:00+00:00	user_generated_1110	saya tidak mendukung kebijakan ppkm	2
2024-12-23 09:12:00+00:00	user_generated_1471	ppkm membuat usaha tutup	2
2024-02-12 10:04:00+00:00	user_generated_790	ppkm menghancurkan ekonomi rakyat	2
2024-01-07 23:41:00+00:00	user_generated_116	rakyat menderita karena ppkm banget 😡	2
2024-05-03 20:35:00+00:00	user_generated_740	tidak mendukung ppkm saat ini	2
2024-09-26 13:51:00+00:00	user_generated_1081	pedagang bangkrut karena ppkm	2
2024-09-08 09:46:00+00:00	user_generated_830	ppkm menyengsarakan pedagang	2
2024-02-16 15:19:00+00:00	user_generated_119	tidak setuju ppkm diperpanjang	2
2024-08-16 15:32:00+00:00	user_generated_656	menolak aturan ppkm yang ketat	2
2024-08-05 14:16:00+00:00	user_generated_635	ppkm merugikan rakyat	2
2024-01-09 18:07:00+00:00	user_generated_369	ppkm bikin rakyat kelaparan 😞	2
2024-11-05 08:26:00+00:00	user_generated_268	tidak setuju dengan ppkm	2
2024-09-06 00:44:00+00:00	user_generated_655	kasihan rakyat karena ppkm saat ini	2
2024-11-13 22:21:00+00:00	user_generated_935	ppkm menyengsarakan warga sekarang 😢	2
2024-05-17 10:38:00+00:00	user_generated_822	hidup makin susah karena ppkm	2
2024-03-30 01:42:00+00:00	user_generated_866	tidak adil kebijakan ppkm ini saat ini	2
2024-08-13 20:15:00+00:00	user_generated_46	tidak mendukung perpanjangan ppkm saat ini	2
2024-10-13 02:17:00+00:00	user_generated_1290	tidak setuju dengan aturan ppkm	2
2024-03-08 17:56:00+00:00	user_generated_991	ppkm sangat buruk	2
2024-12-11 11:39:00+00:00	user_generated_876	ppkm bikin hidup susah 😤	2
2024-02-25 12:09:00+00:00	user_generated_773	ppkm berdampak buruk banget	2
2024-10-03 21:53:00+00:00	user_generated_1499	tidak adil kebijakan ppkm ini 😡	2
2024-03-02 00:13:00+00:00	user_generated_4	sangat tidak mendukung ppkm sungguh	2
2024-05-25 04:54:00+00:00	user_generated_1003	ppkm bikin usaha bangkrut	2
2024-10-12 19:20:00+00:00	user_generated_1301	ppkm bikin rakyat kelaparan 😞	2
2024-10-24 14:58:00+00:00	user_generated_263	ppkm membuat rakyat menderita	2
2024-09-19 01:50:00+00:00	user_generated_1333	sudah lelah dengan ppkm sekali	2
2024-10-15 06:49:00+00:00	user_generated_1442	ppkm membuat lapangan kerja hilang	2
2024-07-26 05:42:00+00:00	user_generated_443	ekonomi hancur karena ppkm sekali	2
2024-05-05 19:20:00+00:00	user_generated_1002	tidak setuju dengan aturan ppkm tersebut	2
2024-02-19 23:03:00+00:00	user_generated_1077	saya tidak setuju dengan kebijakan ppkm	2
2024-10-13 07:25:00+00:00	user_generated_837	ppkm tidak berhasil	2
2024-11-29 15:37:00+00:00	user_generated_1339	lelah dengan ppkm	2
2024-08-21 01:32:00+00:00	user_generated_304	pedagang menderita karena ppkm	2
2024-12-26 07:05:00+00:00	user_generated_1174	ppkm bikin rakyat kelaparan yang ada	2
2024-05-01 03:41:00+00:00	user_generated_313	ppkm bikin hidup susah	2
2024-03-15 16:16:00+00:00	user_generated_149	ppkm bikin hidup susah	2
2024-11-05 13:24:00+00:00	user_generated_574	menolak aturan ppkm yang ketat	2
2024-09-08 02:35:00+00:00	user_generated_50	sangat merugikan kebijakan ppkm yang ada	2
2024-08-08 10:17:00+00:00	user_generated_1414	ppkm membuat anak tidak bisa sekolah saat ini	2
2024-06-28 08:05:00+00:00	user_generated_726	kebijakan ppkm buruk sekali 😤	2
2024-01-25 13:48:00+00:00	user_generated_833	sudah lelah dengan ppkm	2
2024-05-06 18:12:00+00:00	user_generated_1115	ppkm menghilangkan mata pencaharian	2
2024-04-05 20:15:00+00:00	user_generated_470	hidup makin susah karena ppkm yang ada	2
2024-04-11 16:42:00+00:00	user_generated_971	ppkm menghancurkan ekonomi rakyat 😞	2
2024-12-05 04:37:00+00:00	user_generated_653	ppkm bikin banyak orang kehilangan penghasilan 😡	2
2024-03-22 04:25:00+00:00	user_generated_399	ekonomi rusak karena ppkm	2
2024-05-18 14:49:00+00:00	user_generated_511	usaha saya bangkrut karena ppkm saat ini 😭	2
2024-01-16 06:00:00+00:00	user_generated_320	ppkm tidak efektif	2
2024-06-22 02:09:00+00:00	user_generated_19	ppkm membuat usaha tutup	2
2024-08-21 06:24:00+00:00	user_generated_684	menolak kebijakan ppkm	2
2024-11-21 22:39:00+00:00	user_generated_35	ppkm menambah pengangguran sungguh	2
2024-06-14 09:02:00+00:00	user_generated_902	usaha saya bangkrut karena ppkm	2
2024-08-18 12:28:00+00:00	user_generated_827	kebijakan ppkm sangat merugikan	2
2024-06-06 22:34:00+00:00	user_generated_1344	ppkm membuat lapangan kerja hilang	2
2024-01-05 14:43:00+00:00	user_generated_407	ppkm membuat hidup semakin sulit	2
2024-11-11 17:41:00+00:00	user_generated_920	ppkm berdampak buruk	2
2024-12-14 13:42:00+00:00	user_generated_537	pedagang menderita karena ppkm	2
2024-02-04 09:14:00+00:00	user_generated_758	ppkm merugikan masyarakat	2
2024-10-28 18:28:00+00:00	user_generated_1062	ppkm sangat buruk sangat 😡	2
2024-01-12 17:34:00+00:00	user_generated_245	saya tidak setuju ppkm	2
2024-12-03 23:06:00+00:00	user_generated_1127	tidak setuju ppkm diperpanjang	2
2024-10-06 17:15:00+00:00	user_generated_784	kasihan rakyat karena ppkm	2
2024-08-21 09:08:00+00:00	user_generated_489	menolak aturan ppkm yang ketat	2
2024-07-14 14:17:00+00:00	user_generated_154	tidak setuju kebijakan ppkm ini	2
2024-02-27 11:21:00+00:00	user_generated_961	ppkm menghancurkan ekonomi rakyat	2
2024-12-30 23:39:00+00:00	user_generated_853	ekonomi hancur karena ppkm	2
2024-01-08 06:12:00+00:00	user_generated_625	sangat menyengsarakan ppkm ini 😢	2
2024-07-09 17:55:00+00:00	user_generated_685	menolak aturan ppkm yang ketat	2
2024-02-28 00:56:00+00:00	user_generated_569	ppkm membuat ekonomi semakin sulit saat ini	2
2024-02-13 00:11:00+00:00	user_generated_1426	kebijakan ppkm sangat tidak adil	2
2024-09-23 21:45:00+00:00	user_generated_17	buruk kebijakan ppkm ini	2
2024-04-25 02:47:00+00:00	user_generated_127	ppkm merugikan rakyat	2
2024-04-09 14:33:00+00:00	user_generated_927	tidak mendukung aturan ppkm 😞	2
2024-01-14 09:59:00+00:00	user_generated_980	ppkm bikin segalanya sulit	2
2024-02-12 14:02:00+00:00	user_generated_1469	saya tidak setuju dengan kebijakan ppkm	2
2024-08-28 03:11:00+00:00	user_generated_190	capek dengan kebijakan ppkm sangat	2
2024-06-20 01:14:00+00:00	user_generated_1139	ppkm merugikan rakyat yang ada	2
2024-11-19 18:52:00+00:00	user_generated_992	ppkm hanya menyengsarakan rakyat kecil	2
2024-04-01 07:47:00+00:00	user_generated_1463	ppkm menghancurkan ekonomi rakyat	2
2024-03-06 10:51:00+00:00	user_generated_1251	ppkm bikin hidup susah 😤	2
2024-04-02 00:55:00+00:00	user_generated_606	ppkm menghancurkan ekonomi rakyat	2
2024-09-20 11:40:00+00:00	user_generated_180	ppkm bikin orang menderita	2
2024-08-13 16:18:00+00:00	user_generated_301	masyarakat menderita akibat ppkm	2
2024-06-17 07:19:00+00:00	user_generated_496	ppkm tidak adil untuk pedagang	2
2024-01-05 09:10:00+00:00	user_generated_1314	saya tidak mendukung kebijakan ppkm 😡	2
2024-01-04 23:23:00+00:00	user_generated_1255	ppkm tidak adil 😞	2
2024-06-03 00:18:00+00:00	user_generated_1237	ppkm merugikan rakyat kecil saja	2
2024-09-06 08:44:00+00:00	user_generated_517	usaha saya bangkrut karena ppkm	2
2024-11-26 23:21:00+00:00	user_generated_1069	ppkm merugikan masyarakat	2
2024-04-01 07:32:00+00:00	user_generated_476	ppkm menyengsarakan rakyat	2
2024-04-19 11:02:00+00:00	user_generated_157	ppkm tidak berhasil	2
2024-05-17 10:04:00+00:00	user_generated_1195	ppkm tidak adil	2
2024-06-06 02:13:00+00:00	user_generated_16	saya menolak ppkm sekali	2
2024-07-04 18:15:00+00:00	user_generated_1072	ppkm bikin banyak orang kehilangan penghasilan	2
2024-05-24 06:28:00+00:00	user_generated_546	ppkm merugikan masyarakat tersebut 💔	2
2024-04-02 07:59:00+00:00	user_generated_658	ppkm membuat rakyat menderita sangat	2
2024-04-22 07:52:00+00:00	user_generated_1226	ekonomi hancur karena ppkm	2
2024-04-07 22:23:00+00:00	user_generated_1019	saya tidak setuju dengan kebijakan ppkm	2
2024-02-01 05:47:00+00:00	user_generated_1318	usaha hancur gara gara ppkm	2
2024-09-11 14:50:00+00:00	user_generated_959	tidak adil kebijakan ppkm ini benar-benar	2
2024-12-16 02:07:00+00:00	user_generated_1409	saya tidak setuju dengan kebijakan ppkm	2
2024-03-05 08:31:00+00:00	user_generated_283	ppkm hanya menyengsarakan rakyat kecil sangat	2
2024-03-04 20:29:00+00:00	user_generated_797	tidak mendukung perpanjangan ppkm	2
2024-05-24 02:22:00+00:00	user_generated_225	ppkm merugikan rakyat kecil saja	2
2024-01-12 13:42:00+00:00	user_generated_26	sudah lelah dengan ppkm yang ada 😢	2
2024-01-26 09:38:00+00:00	user_generated_437	pedagang menderita karena ppkm 😭	2
2024-02-09 01:06:00+00:00	user_generated_1457	ppkm tidak berhasil	2
2024-01-12 16:32:00+00:00	user_generated_229	tidak setuju ppkm terus menerus 😡	2
2024-05-18 23:00:00+00:00	user_generated_37	tidak setuju dengan ppkm	2
2024-02-02 13:46:00+00:00	user_generated_749	ppkm hancurkan ekonomi sungguh 😢	2
2024-05-01 23:02:00+00:00	user_generated_1045	ppkm bikin rakyat kelaparan sekarang	2
2024-02-08 15:00:00+00:00	user_generated_469	ppkm merugikan rakyat saat ini	2
2024-04-22 21:08:00+00:00	user_generated_1278	tidak setuju ppkm terus menerus	2
2024-05-09 09:41:00+00:00	user_generated_1472	ppkm menyengsarakan warga 😡	2
2024-10-10 10:22:00+00:00	user_generated_687	ppkm merugikan rakyat	2
2024-06-24 06:58:00+00:00	user_generated_1378	kapan ppkm berakhir sudah lelah 😢	2
2024-03-26 02:03:00+00:00	user_generated_639	lelah dengan ppkm	2
2024-06-20 12:03:00+00:00	user_generated_1416	ppkm bikin segalanya sulit sangat 😡	2
2024-11-05 13:06:00+00:00	user_generated_1218	ppkm hanya menyengsarakan rakyat kecil	2
2024-06-11 00:57:00+00:00	user_generated_1158	kapan ppkm berakhir sudah lelah sekali	2
2024-06-23 06:13:00+00:00	user_generated_1250	ppkm hanya menyengsarakan rakyat kecil sangat	2
2024-01-19 15:13:00+00:00	user_generated_1439	bangkrut gara gara ppkm	2
2024-01-01 04:15:00+00:00	user_generated_800	ekonomi hancur karena ppkm sungguh 😭	2
2024-03-13 08:55:00+00:00	user_generated_160	ppkm tidak adil untuk pedagang	2
2024-02-03 08:31:00+00:00	user_generated_956	ekonomi rusak karena ppkm 😤	2
2024-11-17 09:04:00+00:00	user_generated_1186	kapan ppkm berakhir sudah lelah	2
2024-04-05 11:06:00+00:00	user_generated_821	tidak setuju dengan aturan ppkm	2
2024-12-25 00:29:00+00:00	user_generated_1270	pedagang menderita karena ppkm	2
2024-03-21 14:49:00+00:00	user_generated_877	ppkm menambah pengangguran	2
2024-02-07 03:13:00+00:00	user_generated_913	ppkm menyengsarakan warga	2
2024-01-17 11:37:00+00:00	user_generated_152	menolak keras ppkm saat ini	2
2024-01-08 04:56:00+00:00	user_generated_1373	ppkm bikin orang menderita 💔	2
2024-09-28 10:03:00+00:00	user_generated_509	sangat buruk dampak ppkm sekarang	2
2024-12-29 04:17:00+00:00	user_generated_1135	ppkm bikin ekonomi hancur sangat	2
2024-08-13 09:25:00+00:00	user_generated_1321	menolak kebijakan ppkm	2
2024-05-04 03:59:00+00:00	user_generated_103	pedagang menderita karena ppkm 😞	2
2024-02-25 21:10:00+00:00	user_generated_586	tidak setuju kebijakan ppkm ini	2
2024-10-08 23:52:00+00:00	user_generated_1328	tidak setuju kebijakan ppkm ini	2
2024-08-13 12:52:00+00:00	user_generated_1143	kebijakan ppkm buruk sekali	2
2024-01-29 17:00:00+00:00	user_generated_53	ekonomi rusak karena ppkm	2
2024-10-16 22:07:00+00:00	user_generated_151	ekonomi rusak karena ppkm 😢	2
2024-03-07 08:43:00+00:00	user_generated_403	sangat menyengsarakan ppkm ini 😡	2
2024-12-02 14:27:00+00:00	user_generated_1454	masyarakat menderita akibat ppkm	2
2024-01-10 23:37:00+00:00	user_generated_207	ppkm bikin ekonomi hancur saat ini	2
2024-06-07 22:37:00+00:00	user_generated_1417	saya tidak mendukung kebijakan ppkm	2
2024-10-27 10:25:00+00:00	user_generated_1122	kebijakan ppkm sangat tidak adil sungguh	2
2024-07-15 13:42:00+00:00	user_generated_8	tidak mendukung perpanjangan ppkm	2
2024-11-25 17:44:00+00:00	user_generated_1014	tidak setuju kebijakan ppkm ini banget	2
2024-12-15 12:56:00+00:00	user_generated_1343	ekonomi rusak karena ppkm 😢	2
2024-12-18 02:33:00+00:00	user_generated_1060	bangkrut gara gara ppkm	2
2024-08-29 06:09:00+00:00	user_generated_452	ppkm membuat rakyat menderita	2
2024-12-10 14:07:00+00:00	user_generated_253	ppkm membuat ekonomi semakin sulit tersebut	2
2024-06-05 09:27:00+00:00	user_generated_896	ppkm sangat buruk tersebut	2
2024-04-06 23:11:00+00:00	user_generated_1308	ppkm gagal mengatasi pandemi 💔	2
2024-09-14 20:44:00+00:00	user_generated_880	menolak perpanjangan ppkm 😡	2
2024-11-29 21:17:00+00:00	user_generated_1427	tidak mendukung ppkm	2
2024-01-28 05:17:00+00:00	user_generated_623	ekonomi hancur karena ppkm	2
2024-06-14 05:51:00+00:00	user_generated_345	ppkm menyengsarakan pedagang ini	2
2024-03-11 14:59:00+00:00	user_generated_1286	ppkm bikin rakyat kelaparan	2
2024-12-07 04:47:00+00:00	user_generated_262	ppkm merugikan masyarakat	2
2024-08-05 01:33:00+00:00	user_generated_150	tidak setuju dengan ppkm 💔	2
2024-11-02 14:14:00+00:00	user_generated_472	ppkm bikin ekonomi hancur	2
2024-04-19 20:47:00+00:00	user_generated_640	ppkm tidak efektif 😡	2
2024-12-09 04:36:00+00:00	user_generated_1484	tidak setuju kebijakan ppkm ini tersebut 😢	2
2024-02-14 00:50:00+00:00	user_generated_1410	ppkm menyengsarakan rakyat 😡	2
2024-01-11 18:05:00+00:00	user_generated_550	ppkm hanya menyengsarakan rakyat kecil	2
2024-08-31 09:09:00+00:00	user_generated_928	ppkm tidak berhasil	2
2024-02-13 04:25:00+00:00	user_generated_488	ppkm bikin hutang numpuk	2
2024-12-07 07:19:00+00:00	user_generated_1356	ppkm sangat buruk	2
2024-12-31 05:44:00+00:00	user_generated_1171	ppkm tidak berhasil	2
2024-10-08 03:08:00+00:00	user_generated_146	kebijakan ppkm sangat merugikan	2
2024-02-04 11:57:00+00:00	user_generated_402	menolak perpanjangan ppkm sekali	2
2024-11-26 07:59:00+00:00	user_generated_954	tidak setuju ppkm diperpanjang 😭	2
2024-07-07 22:15:00+00:00	user_generated_1405	saya menolak ppkm	2
2024-10-17 14:06:00+00:00	user_generated_659	ppkm tidak adil untuk pedagang	2
2024-09-07 18:51:00+00:00	user_generated_463	sudah lelah dengan ppkm	2
2024-08-02 04:12:00+00:00	user_generated_186	sangat menyengsarakan ppkm ini	2
2024-02-25 14:32:00+00:00	user_generated_1147	ppkm merugikan rakyat kecil saja	2
